bedrooms;bathrooms;sqft_living;sqft_lot;floors;condition;yr_built;price
4;1.75;2150;9000;1;4;1966;550000
2;1.5;880;2400;1.5;3;1929;615000
3;1.75;1630;28600;1;3;1967;464000
3;1;1380;30940;2;3;1976;365000
4;2.25;2800;10800;1;3;1977;490000
4;2.25;2070;7350;2;4;1977;280927
2;1;830;6017;1;4;1954;282613
3;2.25;2770;15886;2;3;1982;675000
4;2.5;2060;7475;1;3;1985;575550
3;2;1490;7770;1;4;1990;259900
4;2.25;2120;8267;2;3;1996;450000
4;2.5;2810;6296;2;3;2013;487500
4;2.25;2400;17842;2;4;1973;275000
3;2.5;2460;5027;2;3;2002;305000
3;1.75;2030;217800;1;4;1977;395000
3;1;880;7648;1;4;1940;215000
3;2;1320;6000;1.5;4;1920;410000
4;2.5;2160;7826;1;4;1976;440000
4;3.5;4190;15724;2;3;1994;1160000
4;2;2280;7200;1;4;1956;500000
5;2.75;2590;6120;2;3;1909;961000
4;2.25;2770;9340;2;4;1979;825000
3;1.75;2145;3840;1.5;5;1910;734000
4;4.25;4480;5715;2;3;2003;490000
4;2.5;1780;6000;2;3;1991;175000
1;1;720;4800;1;3;1914;190000
4;2.25;2050;12581;2;4;1978;305000
3;1;2040;7936;1;5;1940;1300000
2;1;920;6600;1;3;1919;417000
2;1;680;4190;1;2;1906;275000
3;2.5;1940;8196;2;3;1991;661000
4;2.75;2230;9640;1;3;1998;435000
5;2.25;2910;9454;1;3;1972;788000
5;3.25;5270;17232;2;3;1977;1795000
5;3.25;2820;6589;1.5;3;1906;408000
2;1;1790;3760;1.5;4;1912;570000
5;3.25;2920;6960;2;3;1953;1540000
2;1;840;5510;1;3;1955;400000
3;1.75;1820;8740;1;4;1987;247000
3;1.75;1550;7200;1;3;1949;453000
2;1;1270;3008;1;4;1923;235000
4;1.75;2460;5750;1.5;5;1919;675000
3;2;2110;5150;1;5;1919;516200
1;1;920;91476;1.5;3;1996;650000
3;1.5;1500;10227;1;4;1945;257100
2;2;1440;9985;1;3;2006;457000
3;1.75;1610;3478;1.5;4;1929;540000
3;1.75;1970;10270;1;4;1966;268000
3;1;1150;7314;1;3;1960;300000
2;2.5;2110;114127;1;4;1975;380000
3;2.5;3580;54450;1.5;3;1990;725000
3;1;1000;19204;1;3;1968;249000
5;1;1680;9383;1;3;1929;274000
4;3.25;3950;10912;2;3;2003;1780000
3;1.75;2390;7149;1;3;1955;396500
2;1.5;1820;7800;1;4;1956;460000
3;1;1100;8536;1;4;1957;277000
6;4;2280;5275;1;3;1998;449500
4;3;2530;4560;1.5;3;1925;785950
3;2.5;1940;9775;1;3;1975;545000
3;2;1360;9688;1;4;1983;244000
3;2.5;1660;2415;2;3;1983;165000
2;1;800;5000;1;3;1906;435000
3;2.5;2670;10082;1;3;1987;642000
3;2.5;1720;4120;2;3;1999;340000
4;2.5;3550;35689;2;4;1991;730000
3;1.75;1370;2800;1;5;1982;563250
5;2.5;2820;67518;2;3;1979;675000
3;1.5;1620;6630;1;3;1954;620000
2;2;1290;9041;1;3;1956;275000
3;1;1830;8209;1;3;1942;270000
4;2.5;2040;5472;2;3;2003;325000
4;2.5;1850;1836;2;3;2005;476100
2;1;1300;12000;1;4;1959;700000
4;2;1620;5200;1.5;4;1978;220000
3;1.75;1560;10919;1;3;1975;236000
3;2.5;2600;4750;1;4;1951;790000
3;1;2010;6000;1;3;1967;350000
2;1;780;5300;1;3;1941;130000
4;2.5;1982;6406;2;3;2004;283200
3;1;1500;6250;1;3;1945;273000
5;2.25;2460;8710;1;4;1976;599000
4;2.5;2680;11998;1;3;1960;460000
4;4.25;5860;52889;2;4;1996;1157200
4;1.75;1720;8750;1;3;1971;385000
3;1;1420;7420;1.5;3;1944;264250
3;2.5;1760;1472;3;3;2006;608000
3;2.5;2790;48994;2;4;1984;450000
3;2;2360;4800;2;3;1909;1755000
5;2;1890;6050;2;4;1944;339950
6;3.75;3810;6150;2;4;1977;760000
2;1;1160;5395;1;3;1940;350000
3;1.75;2320;55847;1;4;1960;541500
6;2.75;3280;16449;1;4;1963;730000
3;1;980;5600;1;2;1949;215000
3;2;1640;9972;1;4;1977;420000
4;2.25;2060;8470;1;3;1983;655000
3;2.5;1500;10652;2;4;1981;240000
4;2;2360;6000;1;5;1939;730000
4;1.5;1940;12100;1;3;1962;390000
3;1;1280;10000;1;4;1954;473000
4;3.5;3630;5670;2;3;1970;698000
3;2.5;1820;4883;2;3;2005;511000
2;1.5;960;1808;2;3;1993;358000
3;1.75;1630;8400;1;4;1955;499990
4;2.25;1940;10200;1;3;1960;322000
3;1;980;9682;1;3;1969;201000
4;2.5;3140;16200;1;3;1988;765000
4;2.75;2880;5750;1.5;5;1928;920000
4;2;1650;7552;1;4;1977;360000
3;1.75;1980;9220;2;3;1987;297300
3;1;860;9403;1;4;1942;399000
3;1;1430;10005;1.5;4;1950;400000
3;1.75;1260;10164;1;4;1964;230000
3;1;960;4560;1;4;1968;290000
3;2.5;2060;7658;2;3;2003;323800
4;1.5;1430;6380;1.5;4;1930;574500
3;2.25;1670;1596;2;3;2002;505000
2;1;880;10950;1;4;1944;372500
3;1.5;1300;19163;1;3;1964;425000
3;2.5;2380;214315;1.5;3;2000;446250
2;0.75;520;6862;1;4;1924;330000
3;2.5;2680;17707;2;3;1983;608095
3;2.5;2140;10136;1;3;1958;550000
4;2.5;1820;16103;2;3;2004;265000
4;2.25;1820;8255;1.5;4;1930;399888
2;1;1050;2570;1;5;1927;430000
3;2.5;2100;6092;2;3;2013;554990
3;2.5;2210;6280;2;3;2003;359950
2;1;860;2599;1;4;1901;405000
2;1;870;4025;1;3;1981;280000
4;2.25;2570;11070;2;4;1966;479950
5;1.75;2980;53578;1;4;1976;575000
4;2.25;2360;7733;2;3;1983;392000
4;2.25;2310;36136;2;4;1977;760500
3;2.5;2300;9521;2;3;2003;435000
4;2.75;2810;8570;2;3;1993;1565000
4;1.5;2040;10488;1;3;1961;261000
3;2.25;3290;5000;2;3;1939;1482500
7;4;2960;2665;2;3;1927;853800
3;2.5;2670;10496;2;3;1989;657500
4;2.5;2530;9933;2;3;1990;331950
3;1.75;1720;5899;1;3;1986;514000
3;3.5;3090;27598;2;4;1995;496000
4;2.5;3930;21894;2;3;1987;1093000
3;1;1120;5200;1;5;1976;195700
4;2.25;3960;8640;2;3;1925;1395710
4;3.25;4060;20822;2;3;1991;1175000
3;2.5;2350;9648;1;4;1966;643403
4;2.5;2380;7066;2;4;1997;357000
3;1.75;1480;8163;1;3;1953;865000
3;2.5;2930;9280;2;4;1988;905000
3;1.5;1290;7100;1;3;1954;265000
2;2.5;2730;7246;2;3;1998;535000
3;1;1290;5440;1;4;1929;450000
4;2.5;2170;7533;2;3;1991;460500
4;1.75;1850;8580;1;3;1960;315000
4;2.5;2110;13939;1;3;1978;607500
2;1;960;3235;1;4;1916;432000
3;4;3910;5350;2;5;1933;1695000
4;2.5;2590;6139;2;3;2001;479000
5;2.75;3080;6600;2;3;2002;475000
3;1;1630;8146;1;3;1952;415000
2;1;910;5000;1;4;1914;450000
3;2.5;2780;33503;1.5;4;1969;1140000
5;3;3880;8432;2;3;2004;430000
3;1.75;1360;10742;1;5;1971;296000
4;2.25;2560;8927;1;3;1976;303000
4;2.5;2600;6015;2;3;2004;641000
3;2.25;1220;5739;1;3;1984;280000
3;2;1560;9635;1;3;1966;260750
4;2.5;2080;5191;2;3;2001;601000
3;1.5;1490;6604;1;4;1918;255000
4;2.75;2020;10720;1;4;1976;555000
3;1.5;1530;10827;1;4;1955;865000
4;2.5;3450;17400;1.5;4;1964;1388000
3;2.25;1400;31626;1;2;1987;315000
2;1;1730;9610;1;3;1962;200000
3;1;1370;6450;1;3;1948;357000
2;1.5;1050;934;2;3;2007;390000
5;1.75;2840;10220;1;4;1954;462000
2;1;1010;5200;1;3;1955;174500
2;1;1210;7140;1.5;3;1921;305000
5;1.75;1720;14040;1;4;1956;449000
3;2;2710;5000;2;3;1951;260000
4;2.5;3110;6142;2;3;2004;751000
2;1;1250;9270;1;4;1948;370037
3;1.75;1900;8910;2;4;1988;229950
3;1.75;1740;7682;1;3;1978;349000
4;2.5;2070;3808;2;3;2003;348000
3;3.25;3030;5600;2;3;1905;1220000
4;3;3610;18948;2;3;1993;510000
3;1.5;1520;6805;1;4;1981;265000
3;2.75;2780;4815;3;3;1974;1250000
4;4;5545;871200;2;3;2003;937500
3;1.75;2590;8384;1;4;1971;485000
4;1;1150;5217;1.5;3;1951;489000
2;1;920;5120;1;5;1952;400000
3;2.5;2110;3600;2;3;2005;638000
3;1.75;1170;8740;1;4;1968;440000
6;2;1900;8240;1;2;1964;305000
6;2;1900;8240;1;2;1964;649950
4;2.5;3290;6012;2;3;2005;680000
4;2.5;2660;22050;2;3;1996;629000
3;2.5;2160;7584;2;3;1988;555000
4;2.75;2700;35362;2;5;1976;669000
3;2.5;1980;6608;2;3;1994;272000
4;2.25;2600;9900;1;3;1965;270000
3;1;1280;9775;1;3;1964;215000
3;1.5;1710;17707;1;4;1947;690000
4;1.75;1270;6825;1;3;1950;256000
3;2.25;1890;7314;1;3;1981;255000
7;4;3440;8100;2;3;1970;550000
3;1;1190;5280;1;4;1957;410000
2;1;1030;4366;1;3;1912;410000
3;1.75;1240;4000;1;3;1986;259000
3;1;1730;21183;1;3;1955;292000
4;3.5;4610;12500;2;3;2003;1648000
5;1;1590;5000;1.5;3;1929;518000
3;2.5;1760;3097;2;3;1992;485000
3;2;1330;35060;1;3;1989;259500
4;2.5;2340;5420;2;3;2003;354000
3;2.25;3740;22464;2;5;1966;999950
3;1.75;1150;10466;1;5;1959;464500
3;2.5;1750;4200;2;3;2005;300000
3;2.75;3890;7216;2;3;1967;1080000
4;2.5;1770;6666;2;3;1989;309950
3;1;1160;3700;1.5;3;1909;315000
3;1;1440;5580;1.5;3;1908;499950
4;2;2600;4800;1;3;1953;780000
3;3.25;2640;16090;1;4;1976;885000
2;1;1010;3885;1.5;4;1906;500000
3;2;1840;6755;1;3;1989;329000
4;1.75;1720;7455;1;4;1963;246000
3;1.5;1280;9600;1;4;1960;405000
4;1.75;1700;7800;1;5;1981;349000
4;2.5;1980;12062;2;3;1992;374950
3;2;1160;7217;1;3;1969;306000
4;1.75;1980;7840;1;4;1961;416000
3;2.5;1960;12476;2;4;1989;560000
3;1.5;1270;20700;1;2;1948;260000
3;2.25;2060;38377;1;4;1978;306500
3;1.75;1980;11274;1;4;1968;299950
3;2.5;1450;8977;1;3;1990;265500
3;1.5;1200;12000;1;3;1986;219000
3;1.75;1830;17349;1;3;1977;365000
3;2;2090;42689;1.5;3;1959;499000
3;1.75;1510;8301;1;3;1967;366000
3;2.25;1310;1264;3;3;2014;514950
4;2.75;3790;10669;2;3;1999;875000
3;2.25;2240;8800;1;5;1957;831000
4;3.25;2740;7266;2;3;2003;689900
3;2.5;1660;10763;2;3;1994;315000
0;0;2460;8049;2;3;1990;355000
3;1;1480;7284;1;3;1963;336500
3;2.75;2640;4050;1.5;5;1926;1100000
6;2;1900;8057;1;4;1959;375000
3;2;2860;24046;1;3;1985;289275
4;3.5;3440;6000;2;4;2002;455000
3;1.75;1640;10695;1;3;1975;505000
3;1;1450;3350;1.5;4;1919;450000
3;2.5;2300;7398;2;3;2001;567500
3;1.5;1460;8505;1;4;1955;265000
3;2;1570;14992;1;3;2001;340000
3;2;1540;8885;1.5;5;1939;375000
6;3;3300;4218;2;3;1970;920000
4;2.25;2130;11843;2;4;1972;850000
3;1;1010;9750;1;5;1969;202000
4;3;2420;12000;1;3;1984;725000
3;3.25;3870;33980;2;3;1991;900000
2;1.5;1960;6000;1;3;1951;680200
3;1;1170;9000;1;4;1918;216500
3;1.5;1890;7650;1;5;1966;325000
3;2.5;2250;4134;2;3;2004;675000
2;0.75;750;16321;1;3;1936;435000
3;1.75;1610;14000;1;4;1977;263500
4;2.25;2590;36256;2;3;1978;550000
3;2.5;2520;3750;2;4;1995;875000
4;1;1340;8400;1;5;1966;246600
3;2.25;1460;941;3;3;2006;337000
3;1.75;1380;7500;1;3;1988;240000
3;1.75;1510;11120;1;4;1984;490000
5;2.5;2510;83231;1;4;1975;510000
3;1;910;8008;1;3;1971;305000
3;2.5;1970;3655;2;3;2003;350000
3;1.75;1540;6632;1;3;1959;284200
4;2.5;1980;9757;2;5;1995;357000
4;2.75;3150;38865;1;3;1986;854000
4;2.5;4700;49658;2;3;1999;1175000
3;2.25;2300;15952;1;4;1963;1000000
4;2.25;1880;3000;2;3;1909;616500
4;2.75;2640;3750;2;5;1911;750000
6;4.5;3900;9100;2;3;1979;650000
4;2.25;2670;10050;1;4;1962;275000
4;1.75;1840;4280;1;4;1918;540000
3;1;1120;10665;1;4;1961;225000
4;2.5;2970;9072;2;3;1991;845000
3;2.25;1410;7740;1;5;1923;490000
4;2.5;3060;8167;2;3;2005;753000
3;1.75;2490;7210;1;3;1972;475000
1;0.75;840;7203;1.5;3;1949;124000
1;0.75;840;7203;1.5;3;1949;224000
2;1;1130;3800;1;4;1916;485000
4;1.75;1850;6000;1;4;1944;230000
4;2.75;2330;14175;1;3;1980;372000
4;2.5;1880;9426;2;4;1990;306000
4;3.5;2980;3000;2;3;2008;905000
4;1;1440;6678;1;3;1950;440000
3;1.75;1630;10001;1;4;1977;280000
3;2.5;1778;147823;2;3;1999;435000
3;2.5;1930;4500;2;3;1990;425000
2;0.75;1130;11429;1;3;1956;204950
2;1.75;1650;7500;1;4;1959;670000
2;1;820;2723;1;3;1921;475000
5;2.5;2900;6650;1;3;1964;352000
4;1.75;2330;8800;1;4;1961;575000
4;3.5;4440;20668;2;5;1965;1730000
3;2;1660;5070;2;3;1950;491000
4;2.5;3020;7465;2;3;2004;750000
4;2.5;1850;50662;1;3;1978;830000
6;3.75;5960;20197;2;3;2005;1140000
3;1;960;27442;1;4;1970;137124
4;1;1150;6000;1.5;3;1907;225000
4;2.5;2130;7300;1;4;1963;732600
4;2.25;2460;8001;2;4;1984;818000
3;2.25;2360;14950;1;4;1978;431000
2;2.25;1320;1034;3;3;1996;304000
5;2;1910;4667;1;3;1908;650000
2;2;1610;6160;2;4;1977;450000
4;1;1610;8401;1;3;1958;269000
3;1;1160;10732;1;3;1953;875000
4;2.25;2870;8393;1;4;1977;890000
4;2.5;2280;9725;2;3;1986;565000
2;2;1370;1339;2;4;2006;448175
0;0;1470;4800;2;3;1996;235000
5;3;2970;6500;2;3;2000;680000
3;1.75;1460;12367;2;4;1970;629000
3;3.5;1570;1486;2.5;3;2000;494000
4;3;2880;5500;2;4;1926;1100000
5;2.5;1900;9460;1;3;1969;450000
3;1.75;2020;11050;1;4;1969;330000
4;2.5;3110;11397;2;4;1984;960000
4;2.5;2390;7056;2;3;1990;360000
3;2.5;2150;11672;2;3;2004;378000
3;1.75;1340;6250;1;4;1941;499950
3;2.5;1990;12866;2;4;1986;450000
2;2;1600;5969;1;4;1950;523500
3;2.5;2680;43995;2;3;1986;600000
3;2.5;2080;4828;2;3;2002;290000
3;3.25;1340;5434;2;3;1986;176000
3;2;2590;3750;1.5;5;1904;885000
2;1.75;1240;3000;1.5;3;1906;483000
3;1;1310;7125;1;4;1978;240000
4;2.25;2530;5200;1;4;1957;720000
4;2.5;1780;5822;2;3;2001;311000
3;2;1600;7995;1;3;1950;332500
3;1.75;1570;15330;1;3;1956;164950
3;1.75;1570;15330;1;3;1956;371000
3;1.75;1650;16200;1;3;1976;264500
4;2.25;2920;6513;2;4;1937;1738000
2;1;870;4280;1;4;1921;503000
4;2.5;2830;5010;2;3;2000;738000
2;1;980;3350;1;4;1925;393000
2;1;990;45528;1;4;1992;280000
4;2.5;2360;9647;1;3;1964;260000
2;1;1000;4640;1;3;1915;505000
3;1.5;1660;8000;1;4;1976;241000
3;1.75;1520;9605;1;3;1975;530000
1;1;1180;4000;1.5;4;1910;713000
3;1.75;1770;10125;2;3;1944;487000
2;1;980;5393;1;3;1969;128000
3;1;1840;10178;1;3;1960;210500
3;2.5;1810;7210;1;5;1968;420000
3;2.5;1780;4320;2;4;1930;679000
4;2.75;2840;4227;3;3;2014;784950
4;2.5;2650;6366;2;3;1998;352000
3;1.5;1270;1318;2;3;2004;386000
3;1.75;1260;17000;1;3;1994;335000
3;2;1750;15500;1;3;1982;472500
5;2.25;2680;13292;1;3;1976;599950
4;3.25;3830;6765;2;3;2014;963990
3;2;1610;3600;2;5;1925;735000
3;4.25;3840;9751;2;3;1998;858450
5;2.75;2670;4000;2;4;1914;665000
3;2.5;2000;7414;2;4;1993;290000
2;1;860;4320;1;3;1925;250000
3;1.75;1420;7205;1;3;1986;192500
4;2;2060;13400;1;4;1957;350000
4;2.5;2790;9910;2;3;2003;518000
4;1;1410;3376;1.5;5;1911;563000
4;3;2420;9566;2;3;2003;375000
3;2.5;1460;1319;3;3;2002;400000
5;1.75;2460;16000;1;3;1957;240000
2;1;1000;5120;1;3;1902;317500
5;4;4420;36342;2;5;1982;1315000
3;1;1240;239144;1;3;1921;234000
3;2.5;1740;13750;2;4;1975;645000
2;1;1280;4840;1;3;1908;649000
4;2.5;2520;3980;2;3;2004;605000
3;3.5;1500;1471;3;3;1999;337900
3;2.75;2490;3600;2;3;1906;535000
4;1;1530;5684;1;3;1957;325000
4;2.25;1740;10875;1;3;1967;429950
3;2.5;3550;32807;2;3;1989;775000
2;1;1280;6000;1;3;1965;650000
4;2.25;2320;13114;2;5;1967;1200000
2;1;1140;10404;1;3;1935;275000
4;3.5;3930;16970;2;3;1997;575000
3;2.5;2370;16455;1;5;1959;540000
3;1.75;2340;4206;1;5;1917;640000
3;1.5;1240;9125;1;4;1967;275000
4;2.5;2740;10533;2;3;1997;672800
4;2.25;1940;9144;1;4;1956;495000
3;2.5;2950;35108;1.5;3;1995;820000
4;2.75;1980;11443;1;5;1952;475000
4;2;2850;7861;1;4;1970;1275000
3;1;1160;9375;1;3;1967;380000
3;2;2130;8225;1;4;1987;397500
5;2.5;2420;8560;1;3;1978;352000
6;2.5;2820;8600;1;5;1967;893880
5;3.25;3710;34200;2;3;1986;635000
3;2.25;1770;8165;2;3;1977;420000
3;2;1260;2500;1;4;1987;503000
2;1.75;2330;10143;1;4;1953;689000
4;2.75;2490;3840;1.5;4;1922;749500
6;3.75;4090;49542;2;3;1984;1150000
4;2.5;2800;12831;2;3;2001;563500
4;3;2440;9664;2;3;1981;480000
4;3;2540;8800;1;3;1977;374950
3;2.5;1600;6250;2;3;1995;308950
4;2.75;2680;16934;1;4;1958;445000
3;1.5;1220;9000;1;4;1968;237200
3;1.75;1550;7270;1.5;5;1953;453500
3;2;2080;4549;1;5;1954;616500
5;5;5000;32909;2;3;2000;1250000
1;1;630;5150;1;4;1954;396000
3;1;1070;8179;1;3;1949;210000
2;1.75;1900;5175;1;3;1919;539000
3;2.5;2960;18600;2;3;1979;605000
3;2;1490;4800;2;5;1948;437500
3;1.5;1500;15000;1;3;1952;215000
4;2.5;2410;4780;2;3;2000;440000
3;1;2000;22500;1;3;1939;525000
3;1.5;1140;20383;1;3;1985;319900
3;1;1120;9075;1;3;1977;335000
3;2.25;2900;35273;2;3;1986;485000
4;2.25;3220;7700;2;4;1976;359999
5;2.75;2500;19783;1;4;1959;799000
3;2.25;1610;10454;1;3;1977;280000
4;2.75;2250;3433;1.5;3;1927;1050000
1;2;1240;4800;2;3;1910;290000
2;2.25;1660;2748;2;3;1995;235000
3;1.75;2080;3000;1;4;1925;495000
3;2.25;1880;7488;2;3;1980;290000
4;1.5;1050;9516;1;4;1969;230000
3;1.75;1480;8475;1;4;1968;234000
4;2.5;2420;4500;2;3;2001;597400
4;2.5;2190;17600;1;4;1966;370000
4;2.5;2660;10452;2;3;1993;755000
3;2.5;2430;5715;2;3;1999;342000
2;1;770;3325;1;3;1918;497000
3;1;3060;30166;1;5;1959;835000
4;2.75;2920;4500;2;3;1999;730000
3;1;1370;5250;1;3;1939;655000
3;2.5;1870;3118;2;3;1993;205000
4;2;1800;4800;1.5;3;1918;632750
5;3;2100;7715;1;3;2013;330000
5;2.25;2530;8250;2;4;1961;527500
4;2.5;3290;6465;2;3;2002;716500
4;2.5;1890;5395;2;3;2006;388500
3;1.75;1680;7770;1;4;1967;530000
3;2.5;2170;4517;2;3;2002;419000
3;1.75;1200;7360;1;4;1978;385000
4;2.5;2990;5669;2;3;2003;655000
4;2.75;3770;10900;2;5;1924;1695000
2;1;1020;47044;1;5;1904;279000
3;1.5;1700;9579;1;4;1962;262000
4;1;1550;4750;1.5;3;1919;533000
3;1.75;1680;8100;1;3;1950;640000
3;2.25;1680;35127;2;3;1987;285000
4;2.5;1910;10300;1;3;1921;458400
5;3.25;3160;10587;1;5;1960;620000
3;1.5;2020;11358;1;4;1956;465000
4;3.75;3210;7054;2;4;1985;690000
3;2.25;2350;51400;1;3;1977;462500
4;2.5;1910;10221;2;3;1994;369950
2;1;840;6480;1;4;1954;124500
4;2.25;2620;10920;1;3;1965;950000
4;1.5;1220;10580;1;3;1965;418000
3;1;1060;8000;1;4;1927;160000
4;2.5;2200;10800;1;3;1964;457000
2;1.75;2120;7680;1;5;1948;530000
3;1;1250;7300;1;4;1956;385000
3;1.75;1440;7800;1;4;1958;491000
4;2.25;1890;8034;1;4;1967;521000
3;1;1140;8528;1;5;1967;255000
5;3;2840;7199;1;3;2003;292050
6;3;1880;7200;1;4;1966;326000
2;1;750;5120;1;4;1941;300000
3;1.75;1630;7480;1;3;1979;291600
5;1.5;1720;12551;1;3;1967;435000
3;2.5;1600;1311;3;3;2005;465000
3;2.25;1230;7420;1.5;5;1913;200000
3;1.5;1610;6132;1;4;1959;238000
4;2.5;1320;7000;1;4;1956;455000
6;3;2180;7220;2;3;1980;230000
4;2.25;2190;4104;2;5;1928;808000
3;1;1490;5700;1.5;3;1916;578500
3;2;1463;868;3;3;2003;390000
3;2.5;1800;3933;2;3;1989;517500
4;2.75;2880;4000;1.5;3;1912;755000
3;1.75;1250;4120;1;4;1925;579500
3;2.75;1670;1350;3;3;2014;649950
4;1.75;2000;6120;1;3;1965;228000
4;1.75;2280;3680;1.5;5;1926;665000
4;2.5;2110;6069;2;3;1999;689000
4;2.5;2520;11240;1;3;1977;560000
3;1;1590;6420;1;3;1944;529000
5;2.5;2100;14858;1;5;1970;375000
4;2.75;2090;9240;1;4;1949;325000
4;2.5;3390;10519;2;3;1990;583000
2;1;790;9784;1;3;1932;330000
3;2.5;1970;8727;2;3;1995;262000
4;2.5;2870;6776;2;3;2004;555000
2;1;1110;6000;1;3;1951;585000
3;2.75;1940;3088;2;3;2008;425590
2;1;720;4840;1;4;1947;235000
2;1;710;4000;1;3;1909;362362
3;2;1370;7500;1;3;1997;252000
4;2.5;2690;9551;2;3;1992;439000
4;2.25;3360;10810;2;4;1988;465000
4;2;1500;7854;1.5;3;1983;249900
2;2.5;2600;5000;1;5;1926;665000
3;1.75;1160;8774;1;3;1972;370000
2;1;1430;3000;1.5;3;1929;620000
3;1;1870;7671;1;4;1937;375000
4;2;2560;9390;1;5;1957;552625
3;1;1160;10500;1;4;1966;315500
2;1.75;1680;8187;1;4;1983;620000
4;2.5;2010;9075;1;4;1959;510000
4;2.5;2540;38677;2;3;1987;652500
4;2.5;3240;22795;2;3;1998;574000
3;2.5;2670;12806;2;3;2010;430000
3;2;1080;7236;1;5;1947;390000
3;1;1430;3840;1;3;1945;466500
2;2.25;1290;2436;2;3;1984;315000
4;1.5;1240;9600;1;3;1971;220000
3;1.75;1840;17286;1;4;1978;325000
3;1;1120;8443;1;3;1953;365000
3;3.5;2100;12384;2;3;1980;356000
4;1.75;2030;12518;1;3;1950;380000
4;2.25;2030;8764;2;4;1983;579000
2;1;890;5000;1;3;1943;682000
3;1.75;1750;12325;1;4;1968;499000
3;1;1300;5880;1;3;1968;333760
4;2.5;2650;18903;2;3;1994;745000
3;1.75;1750;10870;1;5;1968;380000
3;3;1440;1350;3.5;3;2005;435000
3;2.75;1700;3264;1;3;1919;520000
4;2.5;3920;41206;2;4;1988;965000
3;2.25;1470;16728;1;4;1959;270000
5;2.75;2520;4643;1.5;4;1916;1100000
3;1.75;2140;13286;1;4;1964;577500
3;1.75;1550;5000;1;3;1911;650000
4;2.5;3180;10319;2;4;1986;1227500
5;4.25;6510;16471;2;4;1980;1900000
2;2;1440;3720;1.5;3;1983;475000
3;1;1150;10132;1;4;1970;200000
4;2.5;2320;11717;2;3;1997;397000
3;2;1230;8450;1;3;1989;383610
4;2.5;2060;5742;2;3;1999;275000
3;2;2783;11177;2;3;1910;840000
4;2.5;2140;7350;2;3;1985;365000
3;2.75;1420;955;2;3;2004;362000
3;1.75;2090;6258;1;3;1956;350000
2;1.75;1320;13052;1.5;3;1980;200000
4;2.5;2300;8100;1;4;1979;299000
4;1.5;3050;82764;1;3;1966;555000
3;2.25;2960;8330;1;4;1953;1326000
5;2.75;2520;16100;1;4;1960;896000
2;1.75;1740;7290;1;3;1950;550000
2;1;1300;6617;1;3;1986;324500
3;1;1170;7350;1;4;1960;312500
4;3.25;1946;17786;2;4;1990;485000
2;1;1250;5413;1;4;1923;511000
2;1.5;1230;1561;2;3;1983;139500
4;2.5;2180;7203;2;4;1989;464000
3;1.75;1740;8800;1;3;1978;255000
4;2.5;3830;4644;2;3;2004;679975
3;2;2250;14274;1;4;1964;624800
3;2.75;2590;223027;2;3;1983;920000
3;2.5;2090;6000;1.5;4;1928;1365000
3;1.5;2400;10275;1;4;1964;510000
4;2.25;2260;7200;2;4;1984;289659
4;2.5;2910;6250;2;3;1999;585000
5;3;3640;6930;2;3;2004;555000
4;2.75;3770;24897;2;4;1964;940000
3;2;1600;7350;1;4;1979;460000
3;2.5;2110;7434;2;4;1978;319000
3;2.5;1720;1916;2;3;2005;280000
3;1;1100;7470;1;4;1917;250000
4;2.5;2620;8312;2;3;1990;749950
5;2.5;3090;23265;1;3;1957;458000
3;2.5;1890;4808;2;3;2000;465000
3;1.75;1850;2797;1;3;1977;580000
4;2.5;3100;36562;2;3;1994;700000
4;2.5;2506;7206;2;3;2007;350000
4;1;1700;7689;1;3;1977;456000
3;2;1550;18958;1.5;3;1983;290000
4;2.75;2200;16288;1;3;1980;475000
3;2.5;1890;3629;2;3;2005;285000
3;1;1140;6400;1;3;1962;309000
4;2;3740;32417;2;3;2000;860000
3;2.25;1940;6500;1;3;1979;219000
3;2.5;2130;7199;2;3;1990;546500
2;1;1470;5566;1;4;1919;338000
2;1;1070;8130;1;3;1942;505000
4;1.75;1680;15084;1;4;1979;340000
3;2.25;2730;10675;2;3;1990;678000
3;1.75;1890;10292;1;4;1969;800000
1;1;1080;3230;1;3;1963;112000
3;1.75;1440;16819;1.5;4;1925;252000
4;2.75;2540;7210;1;4;1979;335000
3;2;2300;13418;1;3;1955;610000
3;2;1690;6790;1;3;1979;245000
3;1.75;1800;16026;1;3;1972;493500
4;2.25;1770;8505;2;3;1986;596500
3;2;1190;4072;1.5;5;1907;245000
3;1.75;1320;7200;1;4;1977;333500
3;1;1290;8974;1;5;1976;373000
4;2.5;3000;5639;2;3;2008;759900
3;2.25;1358;1204;3;3;2007;317000
3;1.5;1220;4080;1.5;5;1914;670000
2;2.5;2720;26761;2;3;1990;985000
3;1.5;1060;6954;1;4;1983;310000
4;2.5;3020;13122;2;3;1997;750000
3;2;1640;3440;2;3;1987;408000
5;3.75;3870;8225;2;3;1998;900000
4;2.25;2860;15054;1;3;1957;460000
4;2.5;1740;6000;1;4;1952;339000
3;2;1140;6000;1;3;1909;660000
4;3;3290;10783;2;3;1990;449950
3;1;1210;6000;1;3;1930;235000
5;2.25;3320;13138;1;4;1964;769000
2;2;1350;3900;1;3;2003;428000
3;2.25;1990;7340;2;3;1984;445000
4;2.5;2060;6958;1;3;1974;462000
3;1;1460;6198;1.5;4;1916;775000
